The Cohens and Kellys in Hollywood,John Francis Dillon,NA,Comedy,Universal,1932
The Conquerors,William A. Wellman,NA,Drama,NA,1932
The County Fair,Louis King,NA,Sports/Drama,Monogram,1932
The Crash,William Dieterle,NA,Drama,Warner Bros.,1932
The Crooked Circle,H. Bruce Humberstone,NA,"Comedy, Mystery",NA,1932
Crooner,Lloyd Bacon,NA,Musical,Warner Bros.,1932
Cross-Examination,Richard Thorpe,NA,Drama,NA,1932
The Crowd Roars,Howard Hawks,NA,Sports,NA,1932
The Crusader,Frank R. Strayer,NA,Drama,NA,1932
Cynara,King Vidor,NA,Drama,United Artists,1932
Dancers in the Dark,David Burton,NA,Drama,NA,1932
Dance Team,Sidney Lanfield,NA,Comedy,Fox,1932
The Dark Horse,Alfred E. Green,NA,"Comedy, Drama",Warner Bros.,1932
The Death Kiss,Edwin L. Marin,NA,Mystery,Tiffany,1932
Deception,Lewis Seiler,NA,Sports drama,Columbia,1932
The Dentist,Leslie Pearce,NA,Comedy,NA,1932
Destry Rides Again,Benjamin Stoloff,NA,Western,Universal,1932
Devil and the Deep,Marion Gering,NA,Drama,Paramount,1932
The Devil Is Driving,Benjamin Stoloff,NA,Drama,Paramount,1932
Devil on Deck,Wallace Fox,NA,Adventure,NA,1932
Devil's Lottery,Sam Taylor,NA,Drama,Fox,1932
Discarded Lovers,Fred C. Newmeyer,NA,Mystery,NA,1932
Disorderly Conduct,John W. Considine Jr.,NA,Comedy,Fox,1932
Divorce in the Family,Charles Reisner,NA,"Drama, Romance",NA,1932
The Divorce Racket,Aubrey Scotto,NA,Drama,NA,1932
Docks of San Francisco,George B. Seitz,NA,Crime,NA,1932
Doctor X,Michael Curtiz,NA,"Drama, Horror",First National,1932
Doomed Battalion,Cyril Gardner,NA,Drama,Universal,1932
Down to Earth,David Butler,NA,Comedy,Fox,1932
Downstairs,Monta Bell,NA,Drama,NA,1932
The Drifter,William A. O'Connor,NA,Drama,NA,1932
Emma,Clarence Brown,NA,"Comedy, Drama",MGM,1932
End of the Trail,D. Ross Lederman,NA,"Western, Drama",NA,1932
Escapade,Richard Thorpe,NA,Crime,Chesterfield,1932
Evenings for Sale,Stuart Walker,NA,Comedy,Paramount,1932
The Expert,Archie Mayo,NA,"Comedy, Drama",NA,1932
Exposure,Norman Houston,NA,Drama,NA,1932
The Face on the Barroom Floor,Bertram Bracken,NA,Crime,Invincible,1932
Faithless,Harry Beaumont,NA,Drama,NA,1932
False Faces,Lowell Sherman,NA,Drama,NA,1932
The Famous Ferguson Case,Lloyd Bacon,NA,Crime,Warner Bros.,1932
A Farewell to Arms,Frank Borzage,NA,"Drama, War",NA,1932
Fast Companions,Kurt Neumann,NA,Sports,Universal,1932
Fast Life,Harry A. Pollard,NA,Comedy,MGM,1932
The Fighting Gentleman,Fred C. Newmeyer,NA,Sport,NA,1932
Final Edition,Howard Higgin,NA,Drama,NA,1932
"Fireman, Save My Child",Lloyd Bacon,NA,Comedy,Warner Bros.,1932
The First Year,William K. Howard,NA,Comedy drama,Fox,1932
Flaming Guns,Arthur Rosson,NA,Western,Universal,1932
Flesh,John Ford,NA,Drama,MGM,1932
Flowers and Trees,Burt Gillett,NA,Animation,NA,1932
Forbidden,Frank Capra,NA,Drama,Columbia,1932
Forbidden Company,Richard Thorpe,NA,Drama,Chesterfield,1932
Forbidden Trail,Lambert Hillyer,NA,Western,Columbia,1932
Forgotten Commandments,Louis J. Gasnier,NA,Drama,Paramount,1932
Freaks,Tod Browning,NA,"Drama, Horror",NA,1932
Frisco Jenny,William A. Wellman,NA,Drama,First National,1932
Gambling Sex,Fred C. Newmeyer,NA,Drama,[2],1932
The Gay Buckaroo,Phil Rosen,NA,Western,[3],1932
Girl Crazy,William A. Seiter,NA,Comedy,RKO,1932
The Girl from Calgary,Phil Whitman,NA,Musical comedy,Monogram,1932
The Girl from Chicago,Oscar Micheaux,NA,Drama,NA,1932
Girl of the Rio,Herbert Brenon,NA,Romance,RKO,1932
Gold,Otto Brower,NA,Western,NA,1932
The Golden West,David Howard,NA,Western,Fox,1932
Grand Hotel,Edmund Goulding,NA,Drama,NA,1932
The Greeks Had a Word for Them,Lowell Sherman,NA,Comedy,United Artists,1932
Guilty as Hell,Erle C. Kenton,NA,"Mystery, Comedy",Paramount,1932
Guilty or Not Guilty,Albert Ray,"Betty Compson, Claudia Dell",Crime,Monogram,1932
The Half Naked Truth,Gregory La Cava,NA,Comedy,NA,1932
Handle with Care,David Butler,NA,Drama,Fox,1932
Harlem Is Heaven,Irwin Franklyn,NA,Musical,NA,1932
Hat Check Girl,Sidney Lanfield,NA,Comedy,Fox,1932
The Hatchet Man,William A. Wellman,NA,Crime,Warner Bros.,1932
Haunted Gold,Mack V. Wright,NA,Western,Warner Bros.,1932
The Heart of New York,Mervyn LeRoy,NA,Comedy,Warner Bros.,1932
Hello Trouble,Lambert Hillyer,NA,Western,Columbia,1932
Hell Fire Austin,Forrest Sheldon,NA,Western,Tiffany,1932
Hell's Highway,Rowland Brown,NA,Drama,RKO,1932
Hell's House,Howard Higgin,NA,Drama,NA,1932
Her Mad Night,E. Mason Hopper,NA,Crime,NA,1932
Heritage of the Desert,Henry Hathaway,NA,Western,NA,1932
High Pressure,Mervyn LeRoy,NA,Comedy,Warner Bros.,1932
Hold 'Em Jail,Norman Taurog,NA,Comedy,RKO,1932
Hollywood Speaks,Edward Buzzell,NA,Comedy,Columbia,1932
The Horror,Bud Pollard,NA,Horror,NA,1932
Horse Feathers,Norman Z. McLeod,NA,Comedy,Paramount,1932
Hot Saturday,William A. Seiter,NA,Drama,Paramount,1932
Hotel Continental,Christy Cabanne,NA,Crime,Tiffany,1932
Huddle,Sam Wood,NA,Drama,MGM,1932
I Am a Fugitive from a Chain Gang,Mervyn LeRoy,NA,Drama,Paramount,1932
If I Had a Million,NA,NA,"Comedy, Drama",Warner Bros.,1932
Impatient Maiden,James Whale,NA,Drama,NA,1932
Island of Lost Souls,Erle C. Kenton,NA,Science fiction,Paramount,1932
Is My Face Red?,William A. Seiter,NA,Crime,RKO,1932
It's Tough to Be Famous,Alfred E. Green,NA,Comedy,Warner Bros.,1932
Jenny Lind,Arthur Robison,NA,Musical biopic,MGM,1932
Jewel Robbery,William Dieterle,NA,"Comedy, Crime",Warner Bros.,1932
The Kid from Spain,Leo McCarey,NA,Comedy,United Artists,1932
The King Murder,Richard Thorpe,NA,Mystery,Chesterfield,1932
Klondike,Phil Rosen,NA,Drama,Monogram,1932
Kongo,William J. Cowen,NA,Drama,MGM,1932
Ladies of the Jury,Lowell Sherman,NA,Comedy,RKO,1932
Lady and Gent,Stephen Roberts,NA,Drama,Paramount,1932
Lady with a Past,Edward H. Griffith,NA,Comedy,RKO,1932
The Last Mile,Samuel Bischoff,NA,Drama,NA,1932
Law and Order,Edward L. Cahn,NA,Western,Universal,1932
Lawyer Man,William Dieterle,NA,Drama,Warner Bros.,1932
Lena Rivers,Phil Rosen,NA,Drama,NA,1932
Letty Lynton,Clarence Brown,NA,Drama,MGM,1932
Life Begins,James Flood,NA,Drama,Warner Bros.,1932
Little Orphan Annie,John S. Robertson,NA,Comedy,RKO,1932
The Local Bad Man,Otto Brower,NA,Western,NA,1932
The Lost Squadron,George Archainbaud,NA,"Drama, War",RKO,1932
Love Affair,Thornton Freeland,NA,Drama,Columbia,1932
Love Bound,Robert F. Hill,NA,Drama,NA,1932
Love in High Gear,Frank R. Strayer,NA,Comedy,NA,1932
Love Is a Racket,William A. Wellman,NA,Comedy,Warner Bros.,1932
Love Me Tonight,Rouben Mamoulian,NA,Musical,Paramount,1932
Lovers Courageous,Robert Z. Leonard,NA,Drama,MGM,1932
Madame Butterfly,Marion Gering,NA,Drama,Paramount,1932
Madame Racketeer,Alexander Hall,NA,Comedy,NA,1932
Madison Square Garden,Harry Joe Brown,NA,NA,NA,1932
Make Me a Star,William Beaudine,NA,Comedy,Paramount,1932
Manhattan Tower,Frank R. Strayer,NA,Drama,NA,1932
Man About Town,John Francis Dillon,NA,Drama,Fox,1932
Man Against Woman,Irving Cummings,NA,Crime,Columbia,1932
The Man Called Back,Robert Florey,NA,Drama,Tiffany,1932
The Man from Yesterday,Berthold Viertel,NA,War Drama,Paramount,1932
Man Wanted,William Dieterle,NA,Romance,Warner Bros.,1932
The Man Who Played God,John G. Adolfi,NA,Drama,Warner Bros.,1932
A Man's Land,Phil Rosen,NA,Western,[4],1932
The Mask of Fu Manchu,Charles Brabin,NA,"Horror, Sci-Fi",MGM,1932
The Match King,NA,NA,Drama,Warner Bros.,1932
McKenna of the Mounted,D. Ross Lederman,NA,Western,Columbia,1932
Me and My Gal,Raoul Walsh,NA,Drama,Fox,1932
The Menace,Roy William Neill,NA,Crime,Columbia,1932
Men Are Such Fools,William Nigh,NA,Drama,RKO,1932
Men of Chance,George Archainbaud,NA,Drama,RKO,1932
Merrily We Go to Hell,Dorothy Arzner,NA,"Comedy, Drama",NA,1932
The Midnight Lady,Richard Thorpe,NA,Crime,Chesterfield,1932
Midnight Morals,E. Mason Hopper,NA,Crime,NA,1932
The Midnight Patrol,Christy Cabanne,NA,Comedy,Monogram,1932
Midnight Warning,Spencer Gordon Bennet,NA,"Drama, Mystery",NA,1932
Million Dollar Legs,Edward F. Cline,NA,Comedy,Paramount,1932
The Miracle Man,Norman Z. McLeod,NA,Drama,Paramount,1932
Misleading Lady,Stuart Walker,NA,Comedy,Paramount,1932
Miss Pinkerton,Lloyd Bacon,NA,Comedy,Warner Bros.,1932
The Monster Walks,Frank R. Strayer,NA,Horror,NA,1932
The Most Dangerous Game,Irving Pichel,NA,"Adventure, Thriller",RKO,1932
The Mouthpiece,Elliott Nugent,NA,Crime,NA,1932
Movie Crazy,Clyde Bruckman,NA,Comedy,Paramount,1932
Mr. Robinson Crusoe,A. Edward Sutherland,NA,Adventure,United Artists,1932
The Mummy,Karl Freund,NA,"Drama, Horror",Universal,1932
Murders in the Rue Morgue,Robert Florey,NA,"Crime, Horror",NA,1932
"My Pal, the King",Kurt Neumann,NA,Western,Universal,1932
Mystery Ranch,David Howard,NA,Western,NA,1932
New Morals for Old,Charles Brabin,NA,Romance,MGM,1932
Night After Night,Archie Mayo,NA,Comedy drama,Paramount,1932
The Night Club Lady,Irving Cummings,"Adolphe Menjou, Mayo Methot",Mystery,Columbia,1932
Night Court,W. S. Van Dyke,NA,"Drama, Crime",MGM,1932
The Night Mayor,Benjamin Stoloff,NA,Drama,Columbia,1932
The Night Rider,NA,NA,Western,NA,1932
Night World,Hobart Henley,NA,Drama,Universal,1932
No Living Witness,E. Mason Hopper,NA,Drama,NA,1932
No Man of Her Own,Wesley Ruggles,NA,Drama,Paramount,1932
No More Orchids,Walter Lang,NA,Romance,NA,1932
No One Man,Lloyd Corrigan,NA,Drama,Paramount,1932
Officer 13,George Melford,NA,"Drama, Crime",NA,1932
"Okay, America!",Tay Garnett,NA,Drama,Universal,1932
The Old Dark House,James Whale,NA,"Comedy, Horror",Universal,1932
Once in a Lifetime,Russell Mack,NA,Comedy,Universal,1932
One Hour with You,Ernst Lubitsch,NA,Musical,Paramount,1932
One Way Passage,Tay Garnett,NA,Drama,Warner Bros.,1932
Out of Singapore,Charles Hutchison,NA,Action,NA,1932
Pack Up Your Troubles,George Marshall,NA,Comedy,NA,1932
The Painted Woman,John G. Blystone,NA,Thriller,Fox,1932
Panama Flo,Ralph Murphy,NA,Drama,RKO,1932
A Parisian Romance,Chester M. Franklin,NA,Romance,NA,1932
The Passionate Plumber,Edward Sedgwick,NA,Comedy,MGM,1932
A Passport to Hell,Frank Lloyd,NA,Drama,Fox,1932
Passport to Paradise,George B. Seitz,"Jack Mulhall, Blanche Mehaffey",Drama,NA,1932
Payment Deferred,Lothar Mendes,NA,Crime thriller,NA,1932
The Penguin Pool Murder,George Archainbaud,NA,Mystery,RKO,1932
The Phantom Express,Emory Johnson,NA,Mystery,Majestic,1932
The Phantom of Crestwood,J. Walter Ruben,NA,Mystery,RKO,1932
The Phantom President,Norman Taurog,NA,Comedy,Paramount,1932
Play Girl,Ray Enright,NA,Romance,Warner Bros.,1932
Polly of the Circus,Alfred Santell,NA,Drama,MGM,1932
Prestige,Tay Garnett,NA,Drama,RKO,1932
Pride of the Legion,Ford Beebe,NA,Drama,Mascot,1932
Probation,Richard Thorpe,NA,Drama,Chesterfield,1932
Prosperity,Sam Wood,NA,"Comedy, Drama",NA,1932
The Purchase Price,William A. Wellman,NA,"Comedy, Drama",Warner Bros.,1932
Rackety Rax,Alfred L. Werker,NA,Comedy,Fox,1932
Racing Youth,Vin Moore,NA,Drama,Universal,1932
Rain,Lewis Milestone,NA,Drama,U.A.,1932
Rasputin and the Empress,Charles Brabin,NA,Drama,NA,1932
Rebecca of Sunnybrook Farm,Alfred Santell,NA,Drama,NA,1932
The Reckoning,Harry L. Fraser,NA,Drama,NA,1932
Red Dust,Victor Fleming,NA,Drama,MGM,1932
Red Haired Alibi,Christy Cabanne,NA,Drama,NA,1932
Red-Headed Woman,Jack Conway,NA,Comedy,MGM,1932
The Rich Are Always with Us,Alfred E. Green,NA,Comedy,Warner Bros.,1932
"Ride Him, Cowboy",Fred Allen,NA,Western,NA,1932
The Rider of Death Valley,Albert S. Rogell,NA,Western,Universal,1932
The Riding Tornado,D. Ross Lederman,NA,Western,Columbia,1932
Ridin' for Justice,D. Ross Lederman,NA,Western,NA,1932
The Roadhouse Murder,J. Walter Ruben,NA,Thriller,RKO,1932
Roar of the Dragon,Wesley Ruggles,NA,Adventure,RKO,1932
Rockabye,George Cukor,NA,Drama,RKO,1932
The Savage Girl,Harry L. Fraser,NA,Adventure,NA,1932
Scandal for Sale,Russell Mack,NA,Drama,Universal,1932
Scarface,Howard Hawks,NA,NA,U.A.,1932
Scarlet Dawn,William Dieterle,NA,Drama,Warner Bros.,1932
Secrets of the French Police,A. Edward Sutherland,NA,Crime,RKO,1932
The Secrets of Wu Sin,Richard Thorpe,NA,Mystery,Chesterfield,1932
Self Defense,Phil Rosen,NA,Drama,NA,1932
Shanghai Express,Josef von Sternberg,NA,"Adventure, Drama",Paramount,1932
She Wanted a Millionaire,John G. Blystone,NA,Romance,Fox,1932
Sherlock Holmes,William K. Howard,NA,Mystery,Fox,1932
Shop Angel,E. Mason Hopper,NA,Drama,NA,1932
Shopworn,Nick Grinde,NA,"Drama, Romance",NA,1932
The Sign of the Cross,Cecil B. DeMille,NA,Biblical epic,NA,1932
The Silent Witness,R.L. Hough,NA,"Drama, Mystery",NA,1932
Silver Dollar,Alfred E. Green,NA,Drama,Warner Bros.,1932
The Silver Lining,Alan Crosland,NA,Comedy,United Artists,1932
Sinister Hands,Armand Schaefer,NA,Mystery,NA,1932
Sinners in the Sun,Alexander Hall,NA,Drama,Paramount,1932
Six Hours to Live,William Dieterle,NA,Drama,Fox,1932
Sky Bride,Stephen Roberts,NA,Drama,Paramount,1932
Sky Devils,NA,NA,Comedy,NA,1932
Skyscraper Souls,Edgar Selwyn,NA,Drama,MGM,1932
Slightly Married,Richard Thorpe,NA,Comedy,Chesterfield,1932
Smilin' Through,Sidney Franklin,NA,Romance,NA,1932
So Big,William A. Wellman,NA,"Drama, Romance",Warner Bros.,1932
Society Girl,Sidney Lanfield,NA,Drama,Fox,1932
The Son-Daughter,Clarence Brown,NA,Drama,MGM,1932
Speak Easily,Edward Sedgwick,NA,Comedy,MGM,1932
Speed Demon,D. Ross Lederman,NA,Drama,Columbia,1932
The Sport Parade,Dudley Murphy,NA,Drama,RKO,1932
State's Attorney,George Archainbaud,NA,Drama,NA,1932
Steady Company,Edward Ludwig,NA,Action,Universal,1932
Stepping Sisters,Seymour Felix,NA,Comedy,Fox,1932
The Stoker,Chester M. Franklin,NA,Drama,NA,1932
A Strange Adventure,Phil Whitman,NA,Mystery,Monogram,1932
The Strange Case of Clara Deane,NA,NA,Drama,Paramount,1932
Strange Interlude,Robert Z. Leonard,NA,Drama,MGM,1932
Strange Justice,Victor Schertzinger,NA,Drama,RKO,1932
The Strange Love of Molly Louvain,Michael Curtiz,NA,Drama,First National,1932
Strangers of the Evening,H. Bruce Humberstone,NA,Comedy,Tiffany,1932
Strangers in Love,Lothar Mendes,NA,Comedy,Paramount,1932
Street of Women,Archie Mayo,NA,Drama,Warner Bros.,1932
A Successful Calamity,John G. Adolfi,NA,Comedy,Warner Bros.,1932
Symphony of Six Million,Gregory La Cava,NA,Drama,RKO,1932
Tarzan the Ape Man,W. S. Van Dyke,NA,Adventure,MGM,1932
Taxi!,Roy Del Ruth,NA,Drama,NA,1932
The Tenderfoot,Ray Enright,NA,Comedy,Warner Bros.,1932
Tess of the Storm Country,Alfred Santell,NA,Drama,Fox,1932
Texas Cyclone,D. Ross Lederman,NA,Western,NA,1932
Texas Gun Fighter,Phil Rosen,NA,Western,NA,1932
That's My Boy,Roy William Neill,NA,Drama,Universal,1932
They Call It Sin,Thornton Freeland,NA,Drama,Warner Bros.,1932
They Just Had to Get Married,Edward Ludwig,NA,Comedy,NA,1932
They Never Come Back,Fred C. Newmeyer,NA,Drama,NA,1932
Thirteen Women,George Archainbaud,NA,Thriller,RKO,1932
The Thirteenth Guest,Albert Ray,Ginger Rogers,Drama,NA,1932
This Is the Night,Frank Tuttle,NA,Comedy,Paramount,1932
This Reckless Age,Frank Tuttle,NA,Comedy,Paramount,1932
This Sporting Age,NA,NA,Sports,Columbia Pictures,1932
Those We Love,Robert Florey,NA,Drama,Sono Art,1932
Three on a Match,Mervyn LeRoy,NA,"Drama, Crime",Warner Bros.,1932
Three Wise Girls,William Beaudine,NA,Drama,Columbia,1932
Thrill of Youth,Richard Thorpe,NA,Drama,Chesterfield,1932
Thunder Below,Richard Wallace,NA,Drama,Paramount,1932
Tiger Shark,Howard Hawks,NA,Drama,NA,1932
Tomorrow and Tomorrow,Richard Wallace,NA,Drama,Paramount,1932
Tom Brown of Culver,William Wyler,NA,Drama,Universal,1932
Too Busy to Work,John G. Blystone,NA,Comedy,Fox,1932
The Trial of Vivienne Ware,William K. Howard,NA,Drama,Fox,1932
Trouble in Paradise,Ernst Lubitsch,NA,Romantic comedy,Paramount,1932
Two Against the World,Archie Mayo,NA,Drama,NA,1932
Two-Fisted Law,D. Ross Lederman,NA,Western,Columbia,1932
Two Kinds of Women,William C. deMille,NA,Drama,Paramount,1932
Two Seconds,Mervyn LeRoy,NA,Crime,Warner Bros.,1932
Unashamed,Harry Beaumont,NA,Drama,MGM,1932
Under-Cover Man,James Flood,NA,Crime,Paramount,1932
The Unexpected Father,Thornton Freeland,NA,Comedy,Universal,1932
Unholy Love,Albert Ray,NA,Drama,NA,1932
Union Depot,Alfred E. Green,NA,Drama,Warner Bros.,1932
The Unwritten Law,NA,NA,Mystery,NA,1932
Uptown New York,Victor Schertzinger,NA,Drama,NA,1932
The Vanishing Frontier,Phil Rosen,NA,Adventure,Paramount,1932
Vanity Fair,Chester M. Franklin,NA,Drama,Allied,1932
Vanity Street,Nick Grinde,NA,Crime,Columbia,1932
Virtue,Edward Buzzell,NA,Romance,Columbia,1932
War Babies,Charles Lamont,NA,Comedy,NA,1932
War Correspondent,Paul Sloane,NA,Action,Columbia,1932
The Washington Masquerade,Charles Brabin,NA,Drama,MGM,1932
Washington Merry-Go-Round,James Cruze,NA,Drama,Columbia,1932
Wayward,Edward Sloman,NA,Drama,Paramount,1932
Week Ends Only,Alan Crosland,NA,Romance,Fox,1932
Week-End Marriage,Thornton Freeland,NA,Comedy,Warner Bros.,1932
Westward Passage,Robert Milton,NA,Drama,RKO,1932
The Wet Parade,Victor Fleming,NA,Drama,MGM,1932
What Price Hollywood?,George Cukor,NA,Drama,RKO,1932
When a Fellow Needs a Friend,Harry A. Pollard,NA,Drama,MGM,1932
While Paris Sleeps,Allan Dwan,NA,Drama,Fox,1932
Whistlin' Dan,Phil Rosen,NA,Western,[5],1932
White Zombie,Victor Halperin,NA,Horror,United Artists,1932
The Widow in Scarlet,George B. Seitz,NA,Crime,NA,1932
Wild Girl,Raoul Walsh,NA,Drama,Fox,1932
Wild Horse Mesa,Henry Hathaway,NA,Western,Paramount,1932
Winner Take All,Roy Del Ruth,NA,Drama,Warner Bros.,1932
The Wiser Sex,Berthold Viertel,NA,Crime,Paramount,1932
Without Honor,William Nigh,NA,Western,NA,1932
A Woman Commands,Paul L. Stein,NA,Drama,RKO,1932
The Woman from Monte Carlo,Michael Curtiz,NA,Drama,Warner Bros.,1932
The Woman in Room 13,Henry King,NA,Mystery,Fox,1932
Women Won't Tell,Richard Thorpe,NA,Drama,Chesterfield,1932
The World and the Flesh,John Cromwell,NA,Drama,Paramount,1932
You Said a Mouthful,Lloyd Bacon,NA,Comedy,Warner Bros.,1932
Young America,Frank Borzage,NA,Drama,Fox,1932
Young Blood,Phil Rosen,NA,Western,[6],1932
Young Bride,William A. Seiter,NA,Drama,RKO,1932
NA,NA,NA,NA,NA,1932
42nd Street,Lloyd Bacon,NA,Musical,NA,1933
Ace of Aces,J. Walter Ruben,NA,"Drama, War",NA,1933
Adorable,William Dieterle,NA,Musical,NA,1933
"Aggie Appleby, Maker of Men",Mark Sandrich,NA,Comedy,NA,1933
Alice in Wonderland,Norman Z. McLeod,NA,Fantasy,NA,1933
Ann Vickers,John Cromwell,NA,Drama,NA,1933
The Avenger,Edwin L. Marin,NA,"Drama, Crime",NA,1933
Baby Face,Alfred E. Green,NA,Drama,NA,1933
The Barbarian,Sam Wood,NA,Adventure,NA,1933
Beauty for Sale,Richard Boleslawski,NA,Drama,NA,1933
Bed of Roses,Gregory La Cava,NA,Drama,NA,1933
A Bedtime Story,Norman Taurog,NA,Musical,NA,1933
Below the Sea,Albert S. Rogell,NA,Drama,NA,1933
Berkeley Square,Frank Lloyd,NA,Fantasy,NA,1933
The Big Chance,Albert Herman,NA,"Drama, Crime",NA,1933
The Bitter Tea of General Yen,Frank Capra,NA,"Drama, War",NA,1933
Black Beauty,Phil Rosen,NA,Drama,[1],1933
Blondie Johnson,Ray Enright,NA,Drama,NA,1933
Blood Money,Rowland Brown,NA,"Drama, Crime",NA,1933
Bombshell,Victor Fleming,NA,"Comedy, Drama",NA,1933
The Bowery,Raoul Walsh,NA,"Comedy, Drama",NA,1933
Broken Dreams,Robert G. Vignola,NA,Drama,NA,1933
Bureau of Missing Persons,Roy Del Ruth,NA,Drama,NA,1933
By Appointment Only,Frank R. Strayer,NA,Drama,NA,1933
By Candlelight,James Whale,NA,NA,NA,1933
Captured!,Roy Del Ruth,NA,"Drama, War",NA,1933
Cavalcade,Frank Lloyd,NA,"Drama, War",NA,1933
Central Airport,William A. Wellman,NA,Drama,NA,1933
Chance at Heaven,William A. Seiter,NA,Drama,NA,1933
Charlie Chan's Greatest Case,Hamilton MacFadden,NA,Mystery,NA,1933
Cocktail Hour,Roy Mack,NA,"Drama, Romance",NA,1933
The Cohens and Kellys in Trouble,George Stevens,NA,Comedy,NA,1933
College Coach,William A. Wellman,NA,Drama,NA,1933
College Humor,Wesley Ruggles,NA,Musical comedy,NA,1933
The Constant Woman,Victor Schertzinger,NA,"Drama, Romance",NA,1933
Corruption,Charles E. Roberts,NA,"Drama, Crime",NA,1933
Counsellor at Law,William Wyler,NA,Drama,NA,1933
The Crime of the Century,William Beaudine,NA,"Drama, Mystery",NA,1933
Damaged Lives,Edgar G. Ulmer,NA,Drama,NA,1933
Dancing Lady,Robert Z. Leonard,NA,"Comedy, Musical",NA,1933
Daring Daughters,Christy Cabanne,NA,"Comedy, Drama",NA,1933
Day of Reckoning,Charles Brabin,NA,Drama,NA,1933
Deadwood Pass,J. P. McGowan,NA,Western,NA,1933
Deluge,Felix E. Feist,NA,Science fiction,NA,1933
Design for Living,Ernst Lubitsch,NA,"Comedy, Romance",NA,1933
Destination Unknown,Tay Garnett,NA,Drama,NA,1933
The Devil's Brother,Hal Roach,NA,Comedy,NA,1933
The Devil's in Love,William Dieterle,NA,"Drama, Romance",NA,1933
The Devil's Mate,Phil Rosen,NA,Mystery,NA,1933
Dinner at Eight,George Cukor,NA,"Comedy, Drama",NA,1933
Diplomaniacs,William A. Seiter,NA,Comedy,NA,1933
Doctor Bull,John Ford,NA,Comedy,NA,1933
Dora's Dunking Doughnuts,Harry Edwards,NA,Comedy,NA,1933
Double Harness,John Cromwell,NA,Comedy drama,NA,1933
Duck Soup,Leo McCarey,NA,Comedy,NA,1933
The Eagle and the Hawk,Stuart Walker,NA,"Drama, War",NA,1933
"Elmer, the Great",Mervyn LeRoy,NA,Comedy,NA,1933
Emergency Call,Edward L. Cahn,NA,Drama,NA,1933
The Emperor Jones,Dudley Murphy,NA,Drama,NA,1933
Employees' Entrance,Roy Del Ruth,NA,Drama,NA,1933
Eskimo,W.S. Van Dyke,NA,Adventure,NA,1933
Ex-Lady,Robert Florey,NA,Comedy,NA,1933
Face in the Sky,Harry Lachman,NA,"Comedy, Musical",NA,1933
Fargo Express,Alan James,NA,Western,NA,1933
Fast Workers,Tod Browning,NA,Drama,NA,1933
Female,Michael Curtiz,NA,"Comedy, Drama",NA,1933
Flying Down to Rio,Thornton Freeland,NA,Musical,NA,1933
Footlight Parade,Lloyd Bacon,NA,"Comedy, Musical",NA,1933
